bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.1, 0.2]",0.1,0.2,1.0,0.18246176582349388,1.0
"(0.3, 0.4]",0.3,0.4,1.0,0.39976342960063066,0.0
"(0.4, 0.5]",0.4,0.5,230.0,0.47860229096060247,0.4782608695652174
"(0.5, 0.6]",0.5,0.6,27.0,0.5196566850159349,0.6666666666666666
"(0.6, 0.7]",0.6,0.7,2.0,0.6205864156875404,0.5
"(0.9, 1.0]",0.9,1.0,1.0,0.95,1.0
