bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,189.0,0.4732163839118403,0.5026455026455027
"(0.5, 0.6]",0.5,0.6,73.0,0.5152548381930953,0.5068493150684932
