bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,2.0,0.3598670924933095,0.5
"(0.4, 0.5]",0.4,0.5,210.0,0.475046215319715,0.5
"(0.5, 0.6]",0.5,0.6,44.0,0.5171876124721604,0.5
