bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,1.0,0.39265096510606445,1.0
"(0.4, 0.5]",0.4,0.5,229.0,0.47111517806222974,0.49344978165938863
"(0.5, 0.6]",0.5,0.6,29.0,0.5378017303760698,0.41379310344827586
"(0.6, 0.7]",0.6,0.7,2.0,0.6677357950735987,1.0
"(0.9, 1.0]",0.9,1.0,1.0,0.910483870967742,1.0
