bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,216.0,0.47645447177653133,0.5046296296296297
"(0.5, 0.6]",0.5,0.6,45.0,0.5127153043513965,0.4222222222222222
"(0.6, 0.7]",0.6,0.7,1.0,0.6050627114108847,1.0
