bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,222.0,0.47922581623148547,0.5
"(0.5, 0.6]",0.5,0.6,52.0,0.5085970979522041,0.46153846153846156
