bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,252.0,0.4832943018261573,0.4722222222222222
"(0.5, 0.6]",0.5,0.6,7.0,0.5194628328593447,0.2857142857142857
