bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.2, 0.3]",0.2,0.3,11.0,0.2754024203004284,0.6363636363636364
"(0.3, 0.4]",0.3,0.4,19.0,0.37561598094897863,0.42105263157894735
"(0.4, 0.5]",0.4,0.5,79.0,0.4414587235620112,0.5316455696202531
"(0.5, 0.6]",0.5,0.6,99.0,0.5443619238552733,0.41414141414141414
"(0.6, 0.7]",0.6,0.7,41.0,0.613930158731958,0.43902439024390244
"(0.7, 0.8]",0.7,0.8,10.0,0.7387750825226609,0.4
"(0.8, 0.9]",0.8,0.9,2.0,0.8500234674228356,1.0
