bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,204.0,0.47368459303000093,0.5392156862745098
"(0.5, 0.6]",0.5,0.6,77.0,0.5149720565513944,0.4675324675324675
