bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,5.0,0.3623560266346445,0.6
"(0.4, 0.5]",0.4,0.5,228.0,0.4800481068364326,0.4956140350877193
"(0.5, 0.6]",0.5,0.6,23.0,0.5203340884811325,0.5217391304347826
"(0.6, 0.7]",0.6,0.7,6.0,0.6237896925151827,0.6666666666666666
