bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,3.0,0.34181032663050526,0.6666666666666666
"(0.4, 0.5]",0.4,0.5,203.0,0.4699679826317361,0.5172413793103449
"(0.5, 0.6]",0.5,0.6,60.0,0.5203308735821953,0.43333333333333335
"(0.6, 0.7]",0.6,0.7,3.0,0.657413280787186,0.0
"(0.7, 0.8]",0.7,0.8,1.0,0.7287400318979266,1.0
"(0.8, 0.9]",0.8,0.9,1.0,0.8717703349282298,1.0
