bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.3, 0.4]",0.3,0.4,4.0,0.36306970273900363,0.5
"(0.4, 0.5]",0.4,0.5,193.0,0.46939142165675485,0.43005181347150256
"(0.5, 0.6]",0.5,0.6,56.0,0.5310095212411612,0.48214285714285715
"(0.6, 0.7]",0.6,0.7,3.0,0.6254228016701914,0.3333333333333333
"(0.7, 0.8]",0.7,0.8,1.0,0.7702013621721276,0.0
