bin,bin_low,bin_high,count,pred_mean,obs_rate
"(0.4, 0.5]",0.4,0.5,77.0,0.489584534852662,0.5064935064935064
"(0.5, 0.6]",0.5,0.6,184.0,0.5154359587937265,0.45108695652173914
