accuracy,brier,logloss,auc,best_iteration,num_features,train_samples,val_samples,test_accuracy,test_brier,test_logloss,test_auc,test_samples,params,test_season,config_id
0.6745718050065876,0.20387160750470912,0.5911400173030227,0.7406352020713722,99,11,3034,759,0.7614035087719299,0.17471900964717482,0.5279719899127793,0.8185748360166964,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,15
0.6706192358366272,0.20418447792353003,0.5921775497234113,0.7402693346842283,99,11,3034,759,0.7578947368421053,0.1751026987587103,0.5284894273135256,0.8165871596104154,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 100, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,16
0.6627140974967062,0.20641831315857773,0.596916184022081,0.7343662051108859,98,11,3034,759,0.7508771929824561,0.17270458915661493,0.521934620533914,0.8201649771417213,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,17
0.6600790513833992,0.20492830723534497,0.5936764153391051,0.7388551165146909,92,11,3034,759,0.7543859649122807,0.1715021788304104,0.5194885951348142,0.8230967998409859,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,18
0.6706192358366272,0.20499099564005288,0.5932313082713317,0.7388058651356524,103,11,3034,759,0.7649122807017544,0.17442959226788024,0.5269676327242524,0.8145000993838203,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,19
0.6706192358366272,0.2058625076185711,0.595686363936655,0.7365191939660024,112,11,3034,759,0.7508771929824561,0.1743162742207813,0.5255599698906335,0.8153448618564898,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 300, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,20
0.6627140974967062,0.20641831315857773,0.596916184022081,0.7343662051108859,98,11,3034,759,0.7508771929824561,0.17270458915661493,0.521934620533914,0.8201649771417213,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,21
0.6600790513833992,0.20492830723534497,0.5936764153391051,0.7388551165146909,92,11,3034,759,0.7543859649122807,0.1715021788304104,0.5194885951348142,0.8230967998409859,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,22
0.6706192358366272,0.20499099564005288,0.5932313082713317,0.7388058651356524,103,11,3034,759,0.7649122807017544,0.17442959226788024,0.5269676327242524,0.8145000993838203,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,23
0.6706192358366272,0.2058625076185711,0.595686363936655,0.7365191939660024,112,11,3034,759,0.7508771929824561,0.1743162742207813,0.5255599698906335,0.8153448618564898,285,"{'max_depth': 3, 'learning_rate': 0.05, 'num_boost_round': 500, 'subsample': 0.8, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,24
0.6758893280632411,0.20493025095586526,0.5928174089466592,0.739256163458291,86,11,3034,759,0.7614035087719299,0.171966034468141,0.5204169561519791,0.8186245279268536,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.7, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,25
0.6679841897233202,0.203962803451552,0.5921206042623308,0.7431259146684679,98,11,3034,759,0.743859649122807,0.173297871237496,0.5216851457493377,0.8152454780361756,285,"{'max_depth': 3, 'learning_rate': 0.1, 'num_boost_round': 100, 'subsample': 0.7, 'colsample_bytree': 0.8, 'objective': 'binary:logistic', 'eval_metric': 'logloss', 'early_stopping_rounds': 50}",2024,26
